transaction_id,company_id,company_name,company_size_tier,baseline_monthly_spend,vendor_id,vendor_name,vendor_category,vendor_risk_tier,amount_usd,currency,payment_method,department,timestamp,is_anomaly
68cb6048-a6de-4874-9d26-44d5420d7f2e,company_0023,"Murphy, Gill and Rubio",enterprise,1002863.24,vendor_0019,Williams Inc,office_supplies,low,16085.08,USD,ach_transfer,marketing,2026-06-15T10:32:00+00:00,False
ffdea099-9057-47bf-bb06-a66b5c3db590,company_0024,Johnson and Sons,enterprise,2185595.3,vendor_0053,Bennett LLC,logistics_shipping,low,31249.22,USD,direct_debit,hr,2026-04-17T16:46:00+00:00,False
b80c7b8c-e20c-4f4d-8bc0-bef14b794593,company_0007,Williams Inc,mid_market,437078.7,vendor_0028,Wong-Price,facilities_utilities,low,6976.74,USD,ach_transfer,finance,2026-05-01T13:39:00+00:00,False
9c9bb2d2-7a2d-48de-af47-0b327cf2545c,company_0027,Booth-Sheppard,mid_market,180480.79,vendor_0050,Rodriguez Group,payroll_services,low,815.74,USD,wire_transfer,sales,2026-04-23T02:29:00+00:00,False
5c9256f9-ff02-48a1-aa74-cc855cd198c1,company_0022,Fox-Thomas,smb,8036.48,vendor_0045,Harrison-Rodriguez,office_supplies,medium,122.78,USD,direct_debit,it,2026-06-15T17:45:00+00:00,False
922ac1ee-52a3-4d77-8dfc-bc88bcaf9e1f,company_0026,"Arnold, Collins and Sandoval",enterprise,3234658.92,vendor_0066,Miranda-Blair,advertising_marketing,low,57591.75,USD,wire_transfer,it,2026-04-09T01:37:00+00:00,False
a8cadc78-1d0a-4a10-8fe0-decce59750f2,company_0026,"Arnold, Collins and Sandoval",enterprise,3234658.92,vendor_0070,Marquez-Greene,saas_software,medium,55256.0,USD,corporate_card,it,2026-05-05T12:00:00+00:00,False
bcbfc882-afb8-4328-8f31-11214077cc1e,company_0039,"Heath, Lee and Ortiz",enterprise,1299488.96,vendor_0050,Rodriguez Group,payroll_services,low,14366.39,USD,ach_transfer,engineering,2026-05-11T13:08:00+00:00,False
55bc4ebb-2192-4cd9-bc40-9e413c1bcea6,company_0003,Barrett-Moore,smb,9171.71,vendor_0071,"Shaw, Moore and Anderson",office_supplies,low,84.62,USD,direct_debit,operations,2026-06-23T12:32:00+00:00,False
43ec1c83-8ddc-4eb4-8981-4e94ed81af2b,company_0017,Hernandez LLC,mid_market,87348.99,vendor_0100,Reed PLC,logistics_shipping,low,936.52,USD,ach_transfer,it,2026-04-04T06:24:00+00:00,False
8beec4e8-dcf0-4f94-bb05-75a862dfa412,company_0009,Thompson and Sons,smb,42541.86,vendor_0006,Rodriguez Ltd,telecom_internet,low,309.59,USD,wire_transfer,legal,2026-06-12T17:02:00+00:00,False
bf75a8f3-6c95-4070-9168-ef9f5019b75a,company_0019,Anderson Inc,mid_market,304266.56,vendor_0010,"Schultz, White and Dennis",logistics_shipping,medium,3438.27,USD,ach_transfer,hr,2026-06-02T09:29:00+00:00,False
780692f0-543f-431d-8708-fb7f51344483,company_0039,"Heath, Lee and Ortiz",enterprise,1299488.96,vendor_0036,"Rubio, Young and Barnes",office_supplies,low,12096.64,USD,ach_transfer,it,2026-05-08T01:41:00+00:00,False
7f9b4a2f-ed93-4545-8e40-65fef5194425,company_0016,Franco LLC,enterprise,2567874.84,vendor_0090,"Gutierrez, Martin and Thornton",professional_services,low,18395.46,USD,direct_debit,finance,2026-04-12T07:23:00+00:00,False
bb94a61f-1447-48c8-881e-1d8dd9eb894a,company_0036,Haley-Martinez,enterprise,1862413.98,vendor_0071,"Shaw, Moore and Anderson",office_supplies,low,29591.31,USD,corporate_card,operations,2026-04-10T08:25:00+00:00,False
888d8dc2-0ca4-42d1-88ae-48b447dedaf4,company_0039,"Heath, Lee and Ortiz",enterprise,1299488.96,vendor_0105,"Short, Davis and Miller",payroll_services,low,678.19,USD,ach_transfer,finance,2026-04-27T10:10:00+00:00,False
38a68e3b-e510-4981-b6f2-6c9b16b86742,company_0019,Anderson Inc,mid_market,304266.56,vendor_0033,Wright-Garcia,logistics_shipping,low,239.98,USD,wire_transfer,marketing,2026-06-08T11:43:00+00:00,False
01479e6b-eb5d-4150-8860-dbd523a08f20,company_0020,"Nelson, Webster and Cunningham",smb,43071.73,vendor_0094,Hill-Lopez,hardware_equipment,low,493.02,USD,wire_transfer,finance,2026-05-01T11:28:00+00:00,False
bfb0cc50-e839-4158-9754-59ec0a1898be,company_0033,Hughes-Scott,enterprise,2651604.82,vendor_0057,Wade LLC,hardware_equipment,low,32722.13,USD,wire_transfer,legal,2026-05-17T21:41:00+00:00,False
2c3ac975-0c29-452a-af41-ff677b96dfbe,company_0019,Anderson Inc,mid_market,304266.56,vendor_0046,Wilson PLC,office_supplies,medium,2396.21,USD,wire_transfer,finance,2026-04-10T08:28:00+00:00,False
4aa4e3f5-fc8a-46bb-b172-ef086c7c0b99,company_0007,Williams Inc,mid_market,437078.7,vendor_0002,Cole PLC,facilities_utilities,medium,2336.72,USD,ach_transfer,legal,2026-06-01T19:08:00+00:00,False
ff40781b-de2c-42f9-bff0-01a9d796ae57,company_0004,"Weaver, Miller and Perez",enterprise,1534980.72,vendor_0091,Townsend PLC,saas_software,low,20807.61,USD,corporate_card,sales,2026-05-18T11:04:00+00:00,False
dc7f6d9c-4898-484e-a9a9-b2f14f0f2d16,company_0020,"Nelson, Webster and Cunningham",smb,43071.73,vendor_0055,Griffin-Greene,telecom_internet,low,433.15,USD,corporate_card,hr,2026-05-01T12:47:00+00:00,False
c473a056-8af1-4e04-b09e-72e71acc209d,company_0033,Hughes-Scott,enterprise,2651604.82,vendor_0090,"Gutierrez, Martin and Thornton",professional_services,low,25744.82,USD,corporate_card,operations,2026-06-15T09:52:00+00:00,False
e48e48c3-33fc-4ecd-949e-d03e37ad03bf,company_0002,Smith Inc,smb,40437.26,vendor_0111,Roach LLC,advertising_marketing,low,416.09,USD,wire_transfer,engineering,2026-06-15T11:02:00+00:00,False
aed2287a-a54f-47a0-a338-1c20cc943e61,company_0004,"Weaver, Miller and Perez",enterprise,1534980.72,vendor_0107,Orozco-Morrison,saas_software,high,9789.5,USD,corporate_card,marketing,2026-05-29T11:27:00+00:00,False
949a6015-b925-4a17-a42a-d51062c784e7,company_0019,Anderson Inc,mid_market,304266.56,vendor_0075,"Sanchez, Parsons and Buck",logistics_shipping,high,2526.74,USD,corporate_card,sales,2026-05-22T09:53:00+00:00,False
e1101a11-ad3d-49ac-a3ca-101e3a97f7c7,company_0022,Fox-Thomas,smb,8036.48,vendor_0080,"Sellers, Russell and Wright",facilities_utilities,low,51.46,USD,corporate_card,engineering,2026-05-13T06:10:00+00:00,False
b557fde7-aae2-47a2-a7fd-995e6d2bc6ca,company_0030,"Duran, King and Stevens",mid_market,492986.88,vendor_0082,"Taylor, Galvan and Cole",advertising_marketing,low,5196.0,USD,corporate_card,hr,2026-05-17T00:53:00+00:00,False
a42ea542-f208-4554-bfbb-32fb3ae7d81f,company_0010,Brown-Horn,mid_market,193118.52,vendor_0101,"Miller, Gutierrez and Green",office_supplies,low,2652.13,USD,corporate_card,finance,2026-05-29T11:09:00+00:00,False
e4c3d672-44f7-475a-9633-7b47550393fd,company_0014,Ramirez Inc,mid_market,169565.55,vendor_0055,Griffin-Greene,telecom_internet,low,1788.04,USD,corporate_card,legal,2026-05-20T13:31:00+00:00,False
613ff62e-d07d-4bca-9ed7-fe36e1c57451,company_0002,Smith Inc,smb,40437.26,vendor_0060,Reed-Harris,telecom_internet,low,466.59,USD,corporate_card,sales,2026-06-12T13:15:00+00:00,False
1dd1a8b3-a2e2-4193-a7d9-0b8d65e1b929,company_0021,Wagner-Dillon,mid_market,61445.11,vendor_0033,Wright-Garcia,logistics_shipping,low,881.56,USD,corporate_card,sales,2026-05-05T11:34:00+00:00,False
62c936ba-c579-4787-9f18-ad03012dfc2a,company_0007,Williams Inc,mid_market,437078.7,vendor_0008,Foster PLC,facilities_utilities,high,7739.68,USD,direct_debit,hr,2026-04-03T16:29:00+00:00,False
e56fcf23-f68b-46dc-99b2-896685374c64,company_0018,Jackson-Murphy,smb,37782.45,vendor_0088,Ortiz LLC,hardware_equipment,low,479.35,USD,corporate_card,sales,2026-06-30T15:02:00+00:00,False
eab023dd-8e9e-4af0-af50-d6e581cbb635,company_0029,Salinas LLC,enterprise,3713828.26,vendor_0077,Smith-Shaw,travel,low,23995.06,USD,direct_debit,finance,2026-06-05T16:44:00+00:00,False
a4246e70-f8cc-4b32-8e37-000a8c993f70,company_0003,Barrett-Moore,smb,9171.71,vendor_0080,"Sellers, Russell and Wright",facilities_utilities,low,156.84,USD,direct_debit,hr,2026-06-05T01:53:00+00:00,False
3eca763f-c967-4268-a1b8-363ef9315de9,company_0008,Gardner-Lee,mid_market,317272.79,vendor_0013,Stafford PLC,hardware_equipment,low,983.95,USD,corporate_card,hr,2026-04-27T15:22:00+00:00,False
097e7cff-1019-46c0-9c56-612afbbfcb65,company_0014,Ramirez Inc,mid_market,169565.55,vendor_0055,Griffin-Greene,telecom_internet,low,1168.2,USD,ach_transfer,operations,2026-05-08T14:08:00+00:00,False
8bd1e708-bfb5-4ca8-b658-41933fed70df,company_0037,White-Lee,smb,34893.35,vendor_0103,Webb-Camacho,telecom_internet,low,268.39,USD,wire_transfer,sales,2026-07-03T17:10:00+00:00,False
06010d6b-433d-4817-80d1-275ec186dc5b,company_0003,Barrett-Moore,smb,9171.71,vendor_0041,Anderson-Boyd,logistics_shipping,low,161.41,USD,wire_transfer,finance,2026-05-25T10:23:00+00:00,False
a16993e8-7a2e-4926-8101-adf41e316334,company_0025,Rodriguez Ltd,smb,44112.76,vendor_0092,Nguyen-Davis,payroll_services,low,492.49,USD,corporate_card,hr,2026-05-22T14:20:00+00:00,False
e6d302b9-e309-4b39-ad6a-82cd6050830e,company_0025,Rodriguez Ltd,smb,44112.76,vendor_0079,"Garner, Adams and James",hardware_equipment,low,656.54,USD,corporate_card,finance,2026-05-08T13:36:00+00:00,False
7891d867-bcdb-48ca-8435-b2d5e011602c,company_0038,Clements-Martinez,smb,10403.11,vendor_0098,"Smith, Macias and Hawkins",office_supplies,low,103.09,USD,wire_transfer,operations,2026-05-18T17:28:00+00:00,False
a9d8eb83-c54f-49ca-b2ae-6d39c0bf58bf,company_0001,Rangel Inc,mid_market,143699.29,vendor_0119,Kemp Ltd,office_supplies,low,1230.84,USD,ach_transfer,engineering,2026-06-05T02:52:00+00:00,False
e2066658-1ff4-4487-a017-17b692d65f89,company_0026,"Arnold, Collins and Sandoval",enterprise,3234658.92,vendor_0104,Brown-Donaldson,logistics_shipping,low,40208.57,USD,direct_debit,it,2026-04-21T14:06:00+00:00,False
09701278-406e-47e3-a579-91d8f987366a,company_0004,"Weaver, Miller and Perez",enterprise,1534980.72,vendor_0016,Edwards-Brown,facilities_utilities,medium,10007.9,USD,direct_debit,engineering,2026-04-29T10:28:00+00:00,False
7b187209-916f-4346-aba7-ef931cdd985e,company_0025,Rodriguez Ltd,smb,44112.76,vendor_0107,Orozco-Morrison,saas_software,high,523.03,USD,ach_transfer,sales,2026-04-12T01:49:00+00:00,False
329593da-dcd3-422d-97bc-3f4aa24ae101,company_0026,"Arnold, Collins and Sandoval",enterprise,3234658.92,vendor_0089,Zavala-Gutierrez,office_supplies,medium,52816.99,USD,corporate_card,finance,2026-04-08T15:12:00+00:00,False
f0e0e194-bfe4-49f4-9424-0a18e10d5746,company_0025,Rodriguez Ltd,smb,44112.76,vendor_0044,Sandoval-Harris,payroll_services,medium,286.53,USD,ach_transfer,marketing,2026-06-26T17:36:00+00:00,False
2f1ed95f-c300-42ad-8e9d-22c199ab8dbd,company_0018,Jackson-Murphy,smb,37782.45,vendor_0082,"Taylor, Galvan and Cole",advertising_marketing,low,300.89,USD,corporate_card,finance,2026-06-09T17:48:00+00:00,False
dc14ab8e-3a94-40e9-9789-d327434235dd,company_0031,Green PLC,smb,22785.86,vendor_0019,Williams Inc,office_supplies,low,225.47,USD,direct_debit,sales,2026-07-02T10:45:00+00:00,False
50607662-0267-442d-a91b-52dd15986a73,company_0012,"Carter, White and Trujillo",mid_market,498818.73,vendor_0024,"Meyer, Yang and Barnes",telecom_internet,high,5598.22,USD,ach_transfer,engineering,2026-05-30T05:00:00+00:00,False
08405411-b236-4aa4-beca-eded75f19fc4,company_0011,"Rollins, Johnson and Brown",mid_market,256958.53,vendor_0001,Nelson-Perez,telecom_internet,low,1278.81,USD,corporate_card,finance,2026-06-30T15:17:00+00:00,False
c1dacd3a-95eb-4b59-9b79-78fa2aaba16f,company_0002,Smith Inc,smb,40437.26,vendor_0024,"Meyer, Yang and Barnes",telecom_internet,high,477.68,USD,ach_transfer,it,2026-04-28T11:22:00+00:00,False
7fdb91c1-e61d-4c09-bc60-df672eb7b3e3,company_0011,"Rollins, Johnson and Brown",mid_market,256958.53,vendor_0077,Smith-Shaw,travel,low,1580.22,USD,wire_transfer,finance,2026-04-20T15:08:00+00:00,False
76f2b313-4c36-4496-8f08-2c7851bf4cca,company_0025,Rodriguez Ltd,smb,44112.76,vendor_0071,"Shaw, Moore and Anderson",office_supplies,low,208.64,USD,wire_transfer,engineering,2026-04-17T10:54:00+00:00,False
6b784f91-452b-43a7-80c4-ab56f8c0e97c,company_0009,Thompson and Sons,smb,42541.86,vendor_0088,Ortiz LLC,hardware_equipment,low,182.35,USD,ach_transfer,marketing,2026-04-20T12:55:00+00:00,False
01f255a5-1057-4303-b845-b30425e0b734,company_0005,Rice-Peterson,mid_market,323785.59,vendor_0116,"Porter, Scott and Berry",payroll_services,low,2075.8,USD,wire_transfer,operations,2026-06-09T09:59:00+00:00,False
40b53f38-6f11-4271-9afb-23e7ef0be8b6,company_0017,Hernandez LLC,mid_market,87348.99,vendor_0017,Huber-Cordova,hardware_equipment,low,1165.66,USD,wire_transfer,finance,2026-04-29T12:09:00+00:00,False
3d7b418e-ab06-4f73-846d-3ee3ebb95e22,company_0015,"Vargas, Davis and Stanley",enterprise,2644261.36,vendor_0046,Wilson PLC,office_supplies,medium,21108.24,USD,ach_transfer,marketing,2026-06-01T10:04:00+00:00,False
5d81eaf2-323e-4f8c-b17b-fba2a3e3d3bd,company_0006,Navarro LLC,mid_market,314986.41,vendor_0051,Mata-Smith,advertising_marketing,medium,1136.48,USD,direct_debit,hr,2026-06-29T11:10:00+00:00,False
6cf047ef-958c-4fdb-80d6-72f0d8cf2ec6,company_0023,"Murphy, Gill and Rubio",enterprise,1002863.24,vendor_0001,Nelson-Perez,telecom_internet,low,10852.83,USD,ach_transfer,marketing,2026-06-30T11:57:00+00:00,False
60e7985c-aeb9-49b0-9c2a-78bed50f9576,company_0008,Gardner-Lee,mid_market,317272.79,vendor_0100,Reed PLC,logistics_shipping,low,2968.69,USD,wire_transfer,legal,2026-05-14T12:50:00+00:00,False
bc9f4c10-33eb-47cb-a0b5-43a0b8d6840e,company_0011,"Rollins, Johnson and Brown",mid_market,256958.53,vendor_0048,"Rodriguez, Barnes and Smith",telecom_internet,low,2392.78,USD,direct_debit,it,2026-06-15T06:07:00+00:00,False
fc379378-dfa2-40a2-ab5c-b782106d58af,company_0036,Haley-Martinez,enterprise,1862413.98,vendor_0025,Harrington-Arellano,hardware_equipment,low,8192.23,USD,wire_transfer,operations,2026-05-08T16:11:00+00:00,False
007e9cd9-1c07-4ca3-9c57-1bd9f1970e80,company_0019,Anderson Inc,mid_market,304266.56,vendor_0074,Livingston Group,facilities_utilities,medium,2602.63,USD,direct_debit,sales,2026-06-16T15:15:00+00:00,False
37c2e5e2-8e6e-4996-b5e0-93821c0c1133,company_0003,Barrett-Moore,smb,9171.71,vendor_0089,Zavala-Gutierrez,office_supplies,medium,82.13,USD,corporate_card,sales,2026-06-26T07:03:00+00:00,False
4133445d-e8e6-491b-8981-871d82578077,company_0019,Anderson Inc,mid_market,304266.56,vendor_0096,Brown Inc,advertising_marketing,medium,4534.58,USD,corporate_card,operations,2026-05-05T08:27:00+00:00,False
888b8d69-ad5a-44ba-b085-74263fc83b27,company_0001,Rangel Inc,mid_market,143699.29,vendor_0106,Jensen Inc,office_supplies,medium,737.46,USD,corporate_card,sales,2026-05-11T17:42:00+00:00,False
aeef1594-e2d7-4b27-bda1-37c139dfedd0,company_0037,White-Lee,smb,34893.35,vendor_0073,"Combs, Wagner and Dalton",logistics_shipping,medium,409.59,USD,ach_transfer,finance,2026-06-29T23:23:00+00:00,False
5eb23904-8c55-48d6-aca1-ba94a5daa1c2,company_0015,"Vargas, Davis and Stanley",enterprise,2644261.36,vendor_0058,Young Ltd,facilities_utilities,low,23386.69,USD,corporate_card,operations,2026-04-24T17:33:00+00:00,False
06e53888-ad4d-4027-8449-14cb775690e5,company_0011,"Rollins, Johnson and Brown",mid_market,256958.53,vendor_0114,Horton Ltd,logistics_shipping,medium,4195.8,USD,corporate_card,hr,2026-06-11T17:22:00+00:00,False
97d7d3c6-9d15-4fec-9273-46ac171d00dc,company_0033,Hughes-Scott,enterprise,2651604.82,vendor_0080,"Sellers, Russell and Wright",facilities_utilities,low,40867.91,USD,ach_transfer,finance,2026-04-16T11:01:00+00:00,False
9bb36aa0-a7df-4c19-a793-3d01e499dffc,company_0019,Anderson Inc,mid_market,304266.56,vendor_0082,"Taylor, Galvan and Cole",advertising_marketing,low,2109.21,USD,direct_debit,it,2026-06-15T15:55:00+00:00,False
83e8b56f-2086-4f22-8612-f344672ff37a,company_0010,Brown-Horn,mid_market,193118.52,vendor_0074,Livingston Group,facilities_utilities,medium,1766.77,USD,wire_transfer,operations,2026-04-14T08:55:00+00:00,False
99b58655-4d16-4e5a-8110-723caba0aa87,company_0001,Rangel Inc,mid_market,143699.29,vendor_0079,"Garner, Adams and James",hardware_equipment,low,1728.49,USD,wire_transfer,engineering,2026-05-19T09:18:00+00:00,False
2dd2c190-3dd6-4170-82a3-0cb8664d2da9,company_0027,Booth-Sheppard,mid_market,180480.79,vendor_0084,"Carlson, Carroll and Mendoza",facilities_utilities,low,1385.15,USD,ach_transfer,sales,2026-05-04T09:30:00+00:00,False
dda84a46-5d72-4082-bb9b-611c26fda2ea,company_0012,"Carter, White and Trujillo",mid_market,498818.73,vendor_0082,"Taylor, Galvan and Cole",advertising_marketing,low,3614.66,USD,direct_debit,legal,2026-05-04T08:15:00+00:00,False
60d724f3-dd23-494c-8246-73f31fa78981,company_0001,Rangel Inc,mid_market,143699.29,vendor_0053,Bennett LLC,logistics_shipping,low,2574.3,USD,ach_transfer,hr,2026-04-13T08:31:00+00:00,False
09b40d24-1cd3-42cb-a092-e5d3c6ac9026,company_0005,Rice-Peterson,mid_market,323785.59,vendor_0046,Wilson PLC,office_supplies,medium,4174.78,USD,direct_debit,marketing,2026-05-20T12:07:00+00:00,False
0724583a-18b6-4340-99ef-fa33970bb5ae,company_0006,Navarro LLC,mid_market,314986.41,vendor_0032,Fisher Ltd,payroll_services,low,2266.97,USD,corporate_card,engineering,2026-04-09T21:07:00+00:00,False
2a21e717-1165-4425-bcfe-9d1c5061daac,company_0005,Rice-Peterson,mid_market,323785.59,vendor_0000,"Gomez, Ward and Washington",professional_services,low,2621.77,USD,corporate_card,legal,2026-04-13T22:37:00+00:00,False
5ace5ae7-aa7a-4649-95be-feb3e04182a9,company_0009,Thompson and Sons,smb,42541.86,vendor_0055,Griffin-Greene,telecom_internet,low,349.68,USD,wire_transfer,sales,2026-05-06T13:30:00+00:00,False
783ca10e-ca40-41d7-944a-cf142d09b09e,company_0037,White-Lee,smb,34893.35,vendor_0033,Wright-Garcia,logistics_shipping,low,139.56,USD,ach_transfer,legal,2026-06-09T18:04:00+00:00,False
f80c9613-a16c-4359-ae33-e633c2cf650a,company_0015,"Vargas, Davis and Stanley",enterprise,2644261.36,vendor_0028,Wong-Price,facilities_utilities,low,35523.69,USD,direct_debit,operations,2026-05-01T08:44:00+00:00,False
582f0550-cc78-4f1a-b63f-c33921c88c5a,company_0002,Smith Inc,smb,40437.26,vendor_0113,"Johnson, Peterson and Hall",telecom_internet,low,83.24,USD,corporate_card,it,2026-06-05T10:14:00+00:00,False
466154e3-92b5-4e71-bf04-76ddf79c1862,company_0007,Williams Inc,mid_market,437078.7,vendor_0066,Miranda-Blair,advertising_marketing,low,2110.4,USD,direct_debit,legal,2026-05-28T10:55:00+00:00,False
5c88940a-13ca-4752-96ca-2cc8f336bb2c,company_0004,"Weaver, Miller and Perez",enterprise,1534980.72,vendor_0071,"Shaw, Moore and Anderson",office_supplies,low,5498.58,USD,corporate_card,legal,2026-04-05T06:47:00+00:00,False
c337ca22-850f-43b5-8a66-41abaee1ab93,company_0012,"Carter, White and Trujillo",mid_market,498818.73,vendor_0070,Marquez-Greene,saas_software,medium,6138.07,USD,direct_debit,hr,2026-04-06T17:53:00+00:00,False
783b1a54-cc58-4655-a510-5a507f2c8975,company_0029,Salinas LLC,enterprise,3713828.26,vendor_0043,"Mckinney, Perkins and Burnett",travel,medium,41564.2,USD,wire_transfer,engineering,2026-05-26T15:02:00+00:00,False
6313ef92-4c67-460d-8a10-f4bc5ac9c8fd,company_0023,"Murphy, Gill and Rubio",enterprise,1002863.24,vendor_0057,Wade LLC,hardware_equipment,low,11748.31,USD,ach_transfer,operations,2026-05-25T09:00:00+00:00,False
9a99a38b-542d-4505-8e01-7b5d462a8e1f,company_0016,Franco LLC,enterprise,2567874.84,vendor_0067,"Berry, Lee and Norton",office_supplies,medium,19090.83,USD,corporate_card,hr,2026-04-29T06:42:00+00:00,False
f8e98423-737a-45fb-b78b-5f2c852a6167,company_0001,Rangel Inc,mid_market,143699.29,vendor_0068,Anderson-Bailey,saas_software,low,1977.27,USD,direct_debit,sales,2026-05-28T12:30:00+00:00,False
6bd5a6b6-bdd4-46db-837c-664e2dbaf9b3,company_0021,Wagner-Dillon,mid_market,61445.11,vendor_0080,"Sellers, Russell and Wright",facilities_utilities,low,341.79,USD,wire_transfer,marketing,2026-06-16T11:16:00+00:00,False
769899fc-b907-4fdb-8edf-17289d052132,company_0023,"Murphy, Gill and Rubio",enterprise,1002863.24,vendor_0027,Jones Ltd,professional_services,low,9455.67,USD,wire_transfer,sales,2026-06-26T10:55:00+00:00,False
74c795d4-5203-4b73-8570-5f1dc7ffdb85,company_0037,White-Lee,smb,34893.35,vendor_0073,"Combs, Wagner and Dalton",logistics_shipping,medium,638.68,USD,corporate_card,it,2026-07-02T10:15:00+00:00,False
698f4ade-30d5-4c9f-83e0-320744376360,company_0006,Navarro LLC,mid_market,314986.41,vendor_0114,Horton Ltd,logistics_shipping,medium,3000.81,USD,ach_transfer,marketing,2026-06-17T08:19:00+00:00,False
b3cbcf07-daeb-4221-ae3f-fc372df410cd,company_0030,"Duran, King and Stevens",mid_market,492986.88,vendor_0099,Perez Ltd,logistics_shipping,low,6158.02,USD,wire_transfer,operations,2026-06-26T15:51:00+00:00,False
8288b7d1-2081-40bf-adcb-c5efc5c6b23c,company_0009,Thompson and Sons,smb,42541.86,vendor_0062,Phillips-Patterson,payroll_services,low,551.76,USD,wire_transfer,engineering,2026-05-06T22:05:00+00:00,False
5b80b0f9-479d-4665-86a4-53ec51f559b6,company_0020,"Nelson, Webster and Cunningham",smb,43071.73,vendor_0055,Griffin-Greene,telecom_internet,low,555.04,USD,corporate_card,hr,2026-04-13T01:16:00+00:00,False
d6598e67-88f0-4faa-b76b-4780d65a7ef3,company_0006,Navarro LLC,mid_market,314986.41,vendor_0091,Townsend PLC,saas_software,low,4168.9,USD,direct_debit,engineering,2026-04-03T10:19:00+00:00,False
1b2331ee-b97e-47de-a542-5495baa0df24,company_0039,"Heath, Lee and Ortiz",enterprise,1299488.96,vendor_0088,Ortiz LLC,hardware_equipment,low,14194.48,USD,direct_debit,hr,2026-05-07T05:50:00+00:00,False
caeb7b33-cc49-47c1-bbf5-1700913e9293,company_0024,Johnson and Sons,enterprise,2185595.3,vendor_0088,Ortiz LLC,hardware_equipment,low,13663.74,USD,direct_debit,legal,2026-04-24T08:10:00+00:00,False
2de24eeb-cd34-46d5-b146-19d501618e12,company_0038,Clements-Martinez,smb,10403.11,vendor_0025,Harrington-Arellano,hardware_equipment,low,109.91,USD,wire_transfer,finance,2026-05-18T05:54:00+00:00,False
e88ac43a-bc0f-4a81-bdf1-4792eb1ffd22,company_0014,Ramirez Inc,mid_market,169565.55,vendor_0103,Webb-Camacho,telecom_internet,low,2703.56,USD,wire_transfer,engineering,2026-04-15T19:51:00+00:00,False
06db5451-6b98-46d0-b2b7-5b16281536d7,company_0022,Fox-Thomas,smb,8036.48,vendor_0064,Stewart LLC,advertising_marketing,low,47.74,USD,ach_transfer,engineering,2026-06-26T13:34:00+00:00,False
4df250c7-5128-4b55-b483-de93255efd4c,company_0013,"Jones, Turner and Garrison",mid_market,312830.36,vendor_0073,"Combs, Wagner and Dalton",logistics_shipping,medium,2603.01,USD,corporate_card,hr,2026-06-11T08:44:00+00:00,False
8a41cec5-359f-4264-b0fd-7b61e49d04fd,company_0013,"Jones, Turner and Garrison",mid_market,312830.36,vendor_0074,Livingston Group,facilities_utilities,medium,5391.05,USD,corporate_card,hr,2026-06-24T13:15:00+00:00,False
fe8f4701-2393-4c1c-9c32-6f411eeb355f,company_0014,Ramirez Inc,mid_market,169565.55,vendor_0115,Wilson PLC,telecom_internet,low,1218.24,USD,ach_transfer,engineering,2026-06-26T12:52:00+00:00,False
bac81b5d-cc5d-4824-92f4-17022a5dd89d,company_0010,Brown-Horn,mid_market,193118.52,vendor_0004,Carter-Martinez,saas_software,medium,2506.67,USD,direct_debit,hr,2026-06-05T09:59:00+00:00,False
e4c889b4-bfe9-49d3-bbf7-9126a2d8fab5,company_0038,Clements-Martinez,smb,10403.11,vendor_0075,"Sanchez, Parsons and Buck",logistics_shipping,high,41.1,USD,ach_transfer,operations,2026-04-16T09:34:00+00:00,False
57acda9c-1698-4fe6-b14c-840ba808d707,company_0014,Ramirez Inc,mid_market,169565.55,vendor_0115,Wilson PLC,telecom_internet,low,1556.54,USD,wire_transfer,finance,2026-06-26T10:49:00+00:00,False
1e41f416-0e3a-46b9-b911-2fae616a97d6,company_0006,Navarro LLC,mid_market,314986.41,vendor_0028,Wong-Price,facilities_utilities,low,2178.88,USD,ach_transfer,it,2026-04-16T12:39:00+00:00,False
fb865e1a-b519-4da9-8524-90fe27ebb863,company_0006,Navarro LLC,mid_market,314986.41,vendor_0107,Orozco-Morrison,saas_software,high,3790.24,USD,ach_transfer,operations,2026-04-24T15:10:00+00:00,False
865727ed-23fd-4c40-a2a4-ed75dc36e2ea,company_0004,"Weaver, Miller and Perez",enterprise,1534980.72,vendor_0114,Horton Ltd,logistics_shipping,medium,9494.08,USD,corporate_card,operations,2026-06-17T14:39:00+00:00,False
08bbf5d8-aa55-489d-8479-36584b461655,company_0007,Williams Inc,mid_market,437078.7,vendor_0106,Jensen Inc,office_supplies,medium,5788.68,USD,wire_transfer,hr,2026-04-28T08:13:00+00:00,False
2e6c9546-cbbc-4117-8950-0f3dcf7700af,company_0030,"Duran, King and Stevens",mid_market,492986.88,vendor_0059,Hartman-Blankenship,facilities_utilities,medium,3626.05,USD,ach_transfer,operations,2026-05-25T11:04:00+00:00,False
cb092728-a989-4c1d-95af-e26787b07acd,company_0035,"Schultz, Hansen and Garcia",smb,40324.45,vendor_0029,Madden-Lewis,hardware_equipment,low,721.14,USD,wire_transfer,sales,2026-06-08T07:23:00+00:00,False
3544b6cd-c371-4719-a9c7-8906aa272e0f,company_0023,"Murphy, Gill and Rubio",enterprise,1002863.24,vendor_0103,Webb-Camacho,telecom_internet,low,9393.11,USD,wire_transfer,marketing,2026-04-10T15:03:00+00:00,False
