order_id,customer_id,order_date,amount,order_status
848,964,2025-02-08,124.57,completed
849,656,2025-01-09,171.42,cancelled
850,173,2025-04-20,74.04,completed
851,58,2025-03-03,10.43,cancelled
852,473,2025-02-04,132.60,cancelled
853,998,2025-06-30,58.77,completed
854,597,2025-02-02,177.33,completed
855,138,2025-01-22,130.63,completed
856,373,2025-05-14,155.26,pending
857,596,2025-05-28,64.69,cancelled
858,320,2025-06-28,68.82,pending
859,73,2025-04-04,146.90,pending
860,117,2025-06-29,124.34,completed
861,669,2025-05-30,88.36,cancelled
862,969,2025-04-24,109.28,completed
863,480,2025-06-29,28.99,pending
864,110,2025-04-08,153.94,pending
865,438,2025-06-02,159.29,cancelled
866,423,2025-01-18,138.86,pending
867,152,2025-01-20,190.24,cancelled
868,213,2025-02-08,74.03,cancelled
869,134,2025-04-09,143.77,completed
870,937,2025-05-27,64.15,completed
871,735,2025-01-15,155.88,cancelled
872,128,2025-01-10,25.27,cancelled
873,986,2025-01-19,160.70,completed
874,909,2025-06-04,97.24,cancelled
875,728,2025-06-28,36.49,pending
876,488,2025-04-17,35.87,completed
877,683,2025-01-20,91.47,completed
878,263,2025-06-24,182.67,completed
879,572,2025-04-07,39.12,pending
880,468,2025-06-26,45.90,cancelled
881,840,2025-03-30,44.86,completed
882,920,2025-03-24,18.39,pending
883,844,2025-05-17,192.39,pending
884,605,2025-05-15,18.82,pending
885,483,2025-02-09,82.00,completed
886,501,2025-01-21,40.35,completed
887,830,2025-01-23,148.49,completed
888,558,2025-05-14,12.72,completed
889,939,2025-01-07,117.55,cancelled
890,979,2025-04-22,155.58,cancelled
891,457,2025-06-25,17.50,cancelled
892,827,2025-05-11,178.20,pending
893,711,2025-03-02,81.58,cancelled
894,874,2025-04-02,89.37,completed
895,803,2025-06-07,76.61,completed
896,594,2025-01-29,53.00,cancelled
897,426,2025-04-27,158.96,completed
898,562,2025-03-10,117.73,cancelled
899,693,2025-04-28,51.19,cancelled
900,353,2025-05-14,144.53,cancelled
901,755,2025-01-06,171.85,cancelled
902,529,2025-06-08,41.35,cancelled
903,653,2025-06-04,199.29,pending
904,983,2025-05-05,184.43,cancelled
905,148,2025-01-20,10.77,pending
906,318,2025-02-20,46.39,cancelled
907,498,2025-04-23,143.81,cancelled
908,989,2025-01-12,77.44,pending
909,871,2025-01-26,132.04,cancelled
910,754,2025-04-07,104.18,pending
911,907,2025-06-23,145.23,completed
912,644,2025-01-03,25.95,cancelled
913,887,2025-03-07,199.50,cancelled
914,749,2025-03-29,169.72,completed
915,956,2025-05-29,111.33,pending
916,457,2025-05-05,77.67,cancelled
917,918,2025-02-12,41.56,pending
918,426,2025-05-01,29.72,cancelled
919,195,2025-04-18,157.48,cancelled
920,610,2025-06-21,159.82,cancelled
921,244,2025-04-22,22.74,cancelled
922,310,2025-06-28,94.36,pending
923,999,2025-02-27,117.44,completed
924,413,2025-06-10,19.95,pending
925,292,2025-06-06,169.62,completed
926,374,2025-06-10,31.66,pending
927,365,2025-04-03,51.72,pending
928,296,2025-05-04,150.51,pending
929,934,2025-01-31,180.80,cancelled
930,518,2025-04-08,116.48,pending
931,641,2025-06-09,181.20,cancelled
932,849,2025-06-12,189.24,pending
933,30,2025-04-10,195.52,completed
934,454,2025-01-07,26.80,completed
935,387,2025-04-20,184.05,completed
936,97,2025-04-26,64.59,cancelled
937,612,2025-04-21,134.81,cancelled
938,928,2025-06-30,163.25,cancelled
939,280,2025-05-28,75.29,cancelled
940,149,2025-01-03,35.71,cancelled
941,454,2025-04-12,179.19,completed
942,984,2025-03-26,160.07,cancelled
943,940,2025-06-10,49.39,pending
944,807,2025-05-11,102.41,completed
945,456,2025-04-20,165.99,pending
946,975,2025-01-11,62.61,pending
947,540,2025-04-07,188.19,completed
948,309,2025-06-01,70.56,cancelled
949,957,2025-03-17,160.33,completed
950,907,2025-01-28,162.55,pending
951,174,2025-05-22,153.58,pending
952,376,2025-04-20,11.89,completed
953,592,2025-03-26,20.86,cancelled
954,631,2025-01-11,190.42,completed
955,561,2025-05-26,27.39,pending
956,302,2025-06-15,180.02,completed
957,482,2025-03-17,89.87,cancelled
958,128,2025-03-30,97.48,cancelled
959,108,2025-03-04,83.72,pending
960,33,2025-04-26,45.78,completed
961,66,2025-06-09,68.71,pending
962,757,2025-05-21,30.49,pending
963,194,2025-03-10,164.02,completed
964,665,2025-03-23,54.27,completed
965,620,2025-05-09,29.31,pending
966,354,2025-03-01,99.19,completed
967,508,2025-03-22,185.87,pending
968,819,2025-03-03,30.03,completed
969,172,2025-05-31,19.02,pending
970,801,2025-04-11,104.94,completed
971,657,2025-06-10,90.89,cancelled
972,117,2025-04-30,136.04,completed
973,255,2025-01-03,49.72,pending
974,582,2025-05-19,151.37,completed
975,132,2025-03-14,169.92,completed
976,772,2025-03-07,132.48,cancelled
977,942,2025-02-05,111.03,pending
978,567,2025-03-16,127.81,cancelled
979,618,2025-03-19,28.70,pending
980,789,2025-03-04,134.02,pending
981,32,2025-03-20,162.28,completed
982,1000,2025-04-23,170.53,pending
983,41,2025-01-22,43.81,completed
984,555,2025-05-10,61.89,pending
985,599,2025-01-25,41.84,cancelled
986,649,2025-01-03,162.49,completed
987,886,2025-06-27,36.52,cancelled
988,677,2025-03-17,74.16,cancelled
989,60,2025-02-18,92.59,pending
990,433,2025-02-23,60.21,cancelled
991,68,2025-02-15,140.01,cancelled
992,417,2025-02-28,34.09,completed
993,44,2025-05-22,151.79,completed
994,380,2025-02-20,58.71,completed
995,796,2025-03-31,52.56,completed
996,340,2025-01-14,85.94,pending
997,452,2025-05-14,96.72,cancelled
998,777,2025-05-07,67.90,pending
999,94,2025-02-09,155.04,cancelled
1000,400,2025-05-02,85.87,pending
1001,893,2025-05-03,165.07,completed
1002,103,2025-04-06,67.81,cancelled
1003,167,2025-01-09,124.05,pending
1004,978,2025-04-16,93.78,pending
1005,125,2025-03-05,87.59,completed
1006,970,2025-01-26,20.16,cancelled
1007,753,2025-02-17,58.49,pending
1008,86,2025-04-29,126.52,pending
1009,671,2025-04-07,36.63,pending
1010,259,2025-05-25,188.30,pending
1011,793,2025-01-15,26.16,cancelled
1012,564,2025-04-06,61.36,pending
1013,918,2025-01-01,78.08,pending
1014,436,2025-02-27,129.28,cancelled
1015,98,2025-05-20,176.56,pending
1016,507,2025-02-10,81.06,pending
1017,571,2025-05-27,47.67,completed
1018,717,2025-01-22,91.69,pending
1019,494,2025-06-25,155.76,cancelled
1020,121,2025-03-18,38.61,pending
1021,677,2025-06-14,99.45,completed
1022,181,2025-04-06,121.31,completed
1023,519,2025-02-27,40.83,completed
1024,359,2025-06-17,164.70,cancelled
1025,322,2025-04-15,43.73,completed
1026,861,2025-03-06,164.52,cancelled
1027,852,2025-02-20,73.52,completed
1028,998,2025-06-16,53.00,cancelled
1029,677,2025-06-10,198.91,cancelled
1030,955,2025-04-27,173.34,pending
1031,854,2025-01-28,150.87,pending
1032,672,2025-04-20,178.56,completed
1033,473,2025-05-18,94.92,pending
1034,331,2025-05-21,182.73,completed
1035,585,2025-05-11,150.63,pending
1036,75,2025-04-02,195.69,pending
1037,727,2025-01-16,81.67,completed
1038,624,2025-02-17,156.77,pending
1039,337,2025-06-12,84.15,cancelled
1040,630,2025-01-07,100.46,completed
1041,168,2025-06-26,153.52,pending
1042,37,2025-05-31,40.72,completed
1043,836,2025-02-20,33.51,completed
1044,198,2025-04-25,191.46,pending
1045,922,2025-03-01,116.20,completed
1046,447,2025-02-18,76.95,completed
1047,665,2025-04-18,53.15,pending
1048,213,2025-03-09,14.91,cancelled
1049,324,2025-05-13,137.14,cancelled
1050,618,2025-03-20,160.20,cancelled
1051,720,2025-02-06,80.49,pending
1052,256,2025-06-12,76.78,pending
1053,487,2025-01-21,55.01,pending
1054,140,2025-04-06,141.53,completed
1055,96,2025-05-22,185.90,completed
1056,253,2025-01-23,15.78,cancelled
1057,252,2025-04-22,42.19,pending
1058,118,2025-04-09,60.27,completed
1059,684,2025-02-26,10.52,cancelled
1060,941,2025-01-28,47.51,cancelled
1061,992,2025-03-30,85.11,completed
1062,288,2025-06-12,174.94,pending
1063,904,2025-02-15,139.08,completed
1064,947,2025-04-10,52.05,cancelled
1065,463,2025-03-30,172.81,pending
1066,962,2025-01-22,95.58,completed
1067,264,2025-02-17,189.52,completed
1068,718,2025-06-08,143.92,pending
1069,75,2025-01-15,51.59,cancelled
1070,92,2025-06-19,27.42,pending
1071,429,2025-01-17,154.53,pending
1072,923,2025-06-22,164.55,pending
1073,732,2025-03-19,20.14,pending
1074,690,2025-03-23,95.20,pending
1075,98,2025-04-20,170.82,cancelled
1076,131,2025-06-04,155.33,completed
1077,339,2025-02-17,159.10,completed
1078,389,2025-03-14,168.04,cancelled
1079,812,2025-06-27,31.97,cancelled
1080,746,2025-03-21,179.76,completed
1081,530,2025-03-04,54.07,completed
1082,654,2025-03-05,174.40,pending
1083,502,2025-05-29,26.67,completed
1084,100,2025-02-09,94.84,completed
1085,28,2025-03-05,137.27,completed
1086,922,2025-02-12,35.69,cancelled
1087,88,2025-01-07,143.37,pending
1088,517,2025-01-05,167.70,completed
1089,590,2025-03-06,172.85,completed
1090,217,2025-05-12,85.09,cancelled
1091,950,2025-02-18,48.12,pending
1092,617,2025-04-15,71.49,cancelled
1093,762,2025-03-12,152.04,completed
1094,919,2025-02-08,19.85,pending
1095,494,2025-05-21,139.51,cancelled
1096,106,2025-01-27,43.67,pending
1097,195,2025-02-06,22.59,cancelled
1098,865,2025-01-27,95.32,pending
1099,398,2025-02-10,20.17,cancelled
1100,664,2025-01-17,154.16,cancelled
1101,568,2025-02-04,142.13,pending
1102,831,2025-03-17,133.73,cancelled
1103,93,2025-06-03,175.02,cancelled
1104,769,2025-01-01,40.78,cancelled
1105,866,2025-04-06,39.75,pending
1106,8,2025-01-26,184.89,cancelled
1107,454,2025-02-07,168.66,completed
1108,555,2025-03-12,42.49,completed
1109,303,2025-04-14,55.59,completed
1110,893,2025-01-02,187.87,cancelled
1111,597,2025-01-11,68.56,completed
1112,612,2025-04-06,46.49,pending
1113,359,2025-05-12,136.93,cancelled
1114,721,2025-05-01,85.41,completed
1115,615,2025-03-25,196.88,pending
1116,978,2025-01-30,162.71,pending
1117,649,2025-02-24,123.47,completed
1118,514,2025-01-31,190.20,cancelled
1119,337,2025-01-25,83.05,pending
1120,865,2025-01-25,55.86,pending
1121,318,2025-01-15,75.07,cancelled
1122,364,2025-02-24,73.75,completed
1123,17,2025-04-03,29.43,pending
1124,282,2025-04-20,180.73,pending
1125,432,2025-02-26,172.94,pending
1126,122,2025-05-20,88.99,cancelled
1127,622,2025-05-17,61.67,cancelled
1128,317,2025-02-21,137.18,pending
1129,642,2025-03-17,33.28,pending
1130,192,2025-03-23,141.95,completed
1131,371,2025-04-26,197.68,completed
1132,693,2025-05-23,86.93,pending
1133,825,2025-01-07,168.21,completed
1134,251,2025-01-05,39.82,completed
1135,18,2025-01-12,151.54,cancelled
1136,453,2025-02-10,123.03,completed
1137,670,2025-06-06,148.31,completed
1138,925,2025-01-07,37.18,cancelled
1139,325,2025-04-08,199.76,pending
1140,125,2025-01-03,67.58,completed
1141,986,2025-02-28,113.07,completed
1142,606,2025-03-18,103.03,cancelled
1143,259,2025-02-27,142.57,cancelled
1144,144,2025-04-28,62.22,completed
1145,697,2025-01-27,196.34,pending
1146,575,2025-05-12,24.25,completed
1147,896,2025-06-02,186.62,completed
1148,128,2025-03-10,147.10,completed
1149,567,2025-02-22,103.10,cancelled
1150,157,2025-05-18,177.25,completed
1151,502,2025-02-23,102.08,pending
1152,276,2025-06-21,46.59,cancelled
1153,122,2025-03-28,177.31,cancelled
1154,45,2025-03-31,175.15,completed
1155,144,2025-03-14,20.73,completed
1156,159,2025-05-27,73.33,completed
1157,289,2025-05-09,48.57,pending
1158,872,2025-02-03,156.21,cancelled
1159,264,2025-06-03,196.16,completed
1160,875,2025-02-27,40.41,cancelled
1161,598,2025-06-26,20.46,pending
1162,733,2025-06-22,11.11,cancelled
1163,920,2025-02-14,85.78,completed
1164,418,2025-06-21,18.32,pending
1165,840,2025-01-16,129.06,completed
1166,198,2025-06-21,73.84,completed
1167,186,2025-02-28,139.66,pending
1168,444,2025-06-13,80.24,cancelled
1169,520,2025-01-29,108.78,cancelled
1170,737,2025-04-08,71.96,completed
1171,33,2025-02-20,14.49,completed
1172,384,2025-01-03,93.24,pending
1173,437,2025-03-29,126.15,pending
1174,291,2025-03-22,61.63,pending
1175,638,2025-06-12,48.79,completed
1176,354,2025-03-18,177.68,pending
1177,489,2025-01-29,115.78,cancelled
1178,649,2025-01-27,99.08,completed
1179,298,2025-06-01,195.09,completed
1180,269,2025-01-30,120.59,pending
1181,428,2025-01-22,154.87,pending
1182,965,2025-06-04,84.09,cancelled
1183,76,2025-03-20,188.70,pending
1184,489,2025-05-17,89.02,cancelled
1185,61,2025-02-13,19.99,pending
1186,909,2025-01-10,26.29,pending
1187,926,2025-03-11,23.96,cancelled
1188,257,2025-06-14,96.28,completed
1189,716,2025-05-15,16.78,pending
1190,413,2025-04-19,177.00,cancelled
1191,458,2025-05-23,21.29,cancelled
1192,842,2025-01-19,88.28,cancelled
1193,372,2025-01-08,79.43,completed
1194,613,2025-05-03,26.03,pending
1195,768,2025-05-17,82.49,completed
1196,234,2025-06-17,56.65,cancelled
1197,506,2025-06-14,116.92,cancelled
1198,596,2025-06-26,111.13,cancelled
1199,447,2025-03-06,169.36,cancelled
1200,319,2025-02-28,193.42,pending
1201,21,2025-05-16,65.67,cancelled
1202,790,2025-04-09,143.52,completed
1203,119,2025-04-18,64.11,completed
1204,132,2025-02-24,113.01,completed
1205,519,2025-05-19,124.61,pending
1206,488,2025-06-02,56.02,pending
1207,923,2025-06-19,98.67,completed
1208,577,2025-06-01,145.27,completed
1209,602,2025-04-26,13.59,pending
1210,330,2025-06-26,171.29,completed
1211,878,2025-02-10,111.85,pending
1212,196,2025-02-23,50.92,cancelled
1213,7,2025-02-28,134.53,completed
1214,415,2025-05-30,138.77,cancelled
1215,735,2025-04-10,186.63,pending
1216,987,2025-02-11,82.09,completed
1217,920,2025-05-15,169.95,completed
1218,737,2025-02-06,144.54,cancelled
1219,545,2025-01-19,111.04,completed
1220,247,2025-03-30,187.62,completed
1221,947,2025-02-03,22.20,completed
1222,699,2025-01-16,148.99,cancelled
1223,994,2025-05-09,98.86,cancelled
1224,672,2025-03-13,187.42,pending
1225,792,2025-06-06,185.32,completed
1226,399,2025-03-16,189.36,completed
1227,880,2025-05-07,69.37,completed
1228,527,2025-03-20,51.98,completed
1229,342,2025-02-09,67.18,cancelled
1230,432,2025-01-25,80.29,cancelled
1231,118,2025-04-22,173.18,cancelled
1232,323,2025-03-30,186.59,completed
1233,781,2025-01-18,191.98,completed
1234,700,2025-05-21,151.32,completed
1235,883,2025-06-15,190.09,cancelled
1236,926,2025-05-19,178.78,pending
1237,496,2025-01-26,159.64,completed
1238,138,2025-04-20,82.77,pending
1239,425,2025-04-17,79.13,completed
1240,88,2025-05-17,72.67,pending
1241,490,2025-01-27,46.21,cancelled
1242,429,2025-04-24,58.19,completed
1243,426,2025-01-16,108.13,cancelled
1244,589,2025-03-10,97.52,cancelled
1245,171,2025-01-27,95.82,cancelled
1246,766,2025-05-27,145.50,completed
1247,67,2025-03-08,127.83,pending
1248,842,2025-02-24,178.08,completed
1249,107,2025-01-02,67.25,pending
1250,230,2025-05-29,186.62,completed
1251,299,2025-02-04,160.74,cancelled
1252,993,2025-03-18,184.89,pending
1253,894,2025-01-22,20.57,completed
1254,534,2025-04-11,78.87,pending
1255,846,2025-01-14,27.51,completed
1256,130,2025-01-16,86.57,cancelled
1257,242,2025-05-01,125.75,completed
1258,554,2025-05-28,91.41,pending
1259,911,2025-04-14,149.70,completed
1260,912,2025-06-14,62.53,cancelled
1261,485,2025-01-24,51.78,pending
1262,90,2025-01-12,132.81,completed
1263,632,2025-02-16,59.20,cancelled
1264,245,2025-02-28,76.90,pending
1265,957,2025-01-06,42.65,pending
1266,770,2025-04-29,113.66,pending
1267,613,2025-05-20,46.45,pending
1268,244,2025-05-04,94.59,completed
1269,956,2025-04-27,112.87,cancelled
1270,98,2025-05-27,108.30,pending
1271,848,2025-05-10,197.86,cancelled
1272,545,2025-03-01,127.72,pending
1273,143,2025-05-23,162.71,pending
1274,318,2025-01-27,66.51,pending
1275,864,2025-06-04,168.50,pending
1276,983,2025-03-13,92.02,completed
1277,669,2025-06-05,88.98,pending
1278,24,2025-06-04,182.84,completed
1279,751,2025-01-18,53.05,completed
1280,754,2025-06-13,121.53,completed
1281,89,2025-02-02,153.16,cancelled
1282,221,2025-05-24,81.34,completed
1283,642,2025-06-03,109.13,completed
1284,980,2025-01-15,149.95,cancelled
1285,413,2025-04-24,124.30,cancelled
1286,610,2025-04-24,159.52,cancelled
1287,517,2025-02-20,195.11,cancelled
1288,50,2025-01-28,46.55,cancelled
1289,79,2025-05-16,75.58,completed
1290,722,2025-05-23,60.61,cancelled
1291,285,2025-06-04,77.32,completed
1292,785,2025-02-06,82.24,cancelled
1293,878,2025-05-02,142.65,pending
1294,302,2025-04-14,141.24,cancelled
1295,393,2025-06-27,174.41,completed
1296,95,2025-03-05,34.46,completed
1297,14,2025-06-15,152.10,completed
1298,809,2025-01-28,125.63,pending
1299,618,2025-04-27,65.93,pending
1300,981,2025-06-21,33.53,pending
1301,882,2025-06-25,125.47,cancelled
1302,628,2025-06-07,44.43,pending
1303,705,2025-04-02,37.03,pending
1304,555,2025-02-15,173.50,pending
1305,920,2025-06-30,13.44,pending
1306,589,2025-03-19,169.55,cancelled
1307,992,2025-05-26,124.11,pending
1308,764,2025-02-09,153.12,completed
1309,313,2025-04-23,127.09,cancelled
1310,342,2025-02-05,110.26,pending
1311,236,2025-01-19,121.39,pending
1312,311,2025-01-17,54.96,completed
1313,881,2025-04-07,94.14,completed
1314,408,2025-02-17,192.65,cancelled
1315,848,2025-01-28,61.11,completed
1316,761,2025-02-01,166.24,pending
1317,598,2025-05-30,139.30,cancelled
1318,215,2025-02-01,69.83,cancelled
1319,680,2025-03-14,55.05,pending
1320,766,2025-04-09,118.71,pending
1321,780,2025-05-21,128.23,cancelled
1322,830,2025-02-03,16.15,completed
1323,886,2025-04-15,187.52,pending
1324,693,2025-01-26,169.87,completed
1325,220,2025-05-26,192.39,pending
1326,175,2025-03-26,169.34,completed
1327,18,2025-06-30,65.74,pending
1328,378,2025-04-24,169.49,cancelled
1329,235,2025-05-31,75.05,cancelled
1330,501,2025-04-02,108.72,completed
1331,115,2025-06-25,187.94,cancelled
1332,562,2025-03-24,156.22,completed
1333,476,2025-03-02,164.79,pending
1334,166,2025-05-30,120.53,completed
1335,240,2025-03-11,75.04,completed
1336,290,2025-04-30,53.49,pending
1337,694,2025-05-17,156.96,cancelled
1338,681,2025-02-02,192.79,cancelled
1339,609,2025-05-28,199.50,pending
1340,152,2025-05-24,80.48,pending
1341,152,2025-02-17,90.77,cancelled
1342,94,2025-04-15,174.65,cancelled
1343,359,2025-04-28,50.66,cancelled
1344,211,2025-05-11,124.13,cancelled
1345,160,2025-06-05,189.24,completed
1346,204,2025-05-14,56.39,cancelled
1347,243,2025-02-12,32.16,cancelled
1348,406,2025-03-19,100.85,cancelled
1349,342,2025-02-14,154.25,completed
1350,551,2025-01-29,177.21,completed
1351,225,2025-01-22,176.01,completed
1352,983,2025-05-27,128.91,cancelled
1353,882,2025-02-14,191.20,pending
1354,706,2025-05-27,179.13,pending
1355,618,2025-06-07,14.49,completed
1356,131,2025-02-01,110.19,cancelled
1357,828,2025-03-07,176.62,completed
1358,270,2025-01-04,95.26,pending
1359,797,2025-05-11,99.62,cancelled
1360,682,2025-05-01,90.63,completed
1361,316,2025-04-23,150.92,pending
1362,540,2025-06-10,154.39,completed
1363,834,2025-04-05,68.40,completed
1364,736,2025-02-05,62.58,completed
1365,866,2025-02-10,110.71,completed
1366,318,2025-03-16,10.02,cancelled
1367,76,2025-05-21,81.22,completed
1368,446,2025-06-05,141.88,completed
1369,77,2025-05-09,80.64,completed
1370,345,2025-03-23,136.46,completed
1371,466,2025-02-23,45.86,cancelled
1372,762,2025-06-26,189.99,pending
1373,625,2025-04-10,25.02,cancelled
1374,433,2025-02-20,179.58,cancelled
1375,778,2025-04-04,134.60,cancelled
1376,71,2025-06-01,69.19,cancelled
1377,370,2025-04-11,189.53,completed
1378,814,2025-02-25,108.50,completed
1379,257,2025-05-09,67.89,pending
1380,308,2025-05-17,165.41,pending
1381,545,2025-06-23,191.45,completed
1382,264,2025-03-06,73.36,cancelled
1383,69,2025-01-12,147.36,cancelled
1384,882,2025-06-29,70.64,pending
1385,215,2025-05-25,135.56,cancelled
1386,478,2025-03-22,27.28,pending
1387,586,2025-04-02,137.87,cancelled
1388,352,2025-03-25,163.42,cancelled
1389,789,2025-05-18,177.87,completed
1390,785,2025-05-04,167.04,completed
1391,617,2025-02-09,92.29,pending
1392,998,2025-06-17,26.38,pending
1393,998,2025-04-21,29.18,cancelled
1394,480,2025-05-22,48.81,completed
1395,684,2025-03-14,83.60,cancelled
1396,881,2025-05-07,74.33,pending
1397,936,2025-06-06,127.61,cancelled
1398,327,2025-02-15,171.55,pending
1399,938,2025-03-20,92.19,completed
1400,544,2025-06-20,95.70,cancelled
1401,466,2025-01-22,40.03,cancelled
1402,268,2025-06-05,169.94,cancelled
1403,377,2025-04-12,124.25,pending
1404,864,2025-02-26,179.80,completed
1405,911,2025-02-10,176.44,cancelled
1406,280,2025-06-20,89.85,cancelled
1407,1000,2025-03-10,167.18,completed
1408,306,2025-06-10,26.96,pending
1409,242,2025-05-13,194.46,completed
1410,933,2025-02-27,49.26,pending
1411,850,2025-04-16,186.02,completed
1412,279,2025-04-26,20.87,cancelled
1413,491,2025-01-01,82.94,pending
1414,224,2025-04-12,119.67,cancelled
1415,614,2025-06-30,21.18,cancelled
1416,755,2025-01-16,67.63,cancelled
1417,799,2025-01-16,58.94,completed
1418,679,2025-06-16,195.27,pending
1419,511,2025-06-20,92.40,cancelled
1420,480,2025-03-22,32.56,cancelled
1421,296,2025-06-21,35.04,pending
1422,916,2025-06-10,57.34,pending
1423,809,2025-05-14,31.31,completed
1424,645,2025-04-30,36.75,cancelled
1425,562,2025-06-30,60.77,pending
1426,515,2025-06-17,104.40,cancelled
1427,384,2025-01-29,142.57,completed
1428,625,2025-04-13,156.86,pending
1429,531,2025-01-06,84.80,pending
1430,244,2025-04-19,69.96,completed
1431,671,2025-01-13,67.32,completed
1432,113,2025-02-11,189.35,cancelled
1433,534,2025-01-09,108.85,pending
1434,551,2025-02-02,144.77,pending
1435,630,2025-06-20,175.44,completed
1436,31,2025-04-27,182.70,cancelled
1437,770,2025-06-08,26.89,pending
1438,45,2025-01-12,193.14,completed
1439,666,2025-06-27,34.74,cancelled
1440,652,2025-01-04,129.87,cancelled
1441,834,2025-01-13,43.77,pending
1442,891,2025-01-27,122.33,cancelled
1443,483,2025-02-02,137.05,cancelled
1444,707,2025-04-01,164.82,pending
1445,456,2025-06-08,140.48,cancelled
1446,436,2025-05-30,168.57,pending
1447,125,2025-01-16,110.79,completed
1448,542,2025-01-20,197.40,cancelled
1449,698,2025-05-11,143.78,pending
1450,409,2025-06-01,149.63,completed
1451,173,2025-05-22,193.52,pending
1452,254,2025-02-22,130.48,cancelled
1453,105,2025-05-28,48.43,completed
1454,513,2025-05-27,118.96,cancelled
1455,933,2025-02-27,46.54,pending
1456,775,2025-01-13,91.30,cancelled
1457,229,2025-06-12,128.74,completed
1458,391,2025-04-30,148.75,cancelled
1459,579,2025-01-19,173.01,completed
1460,234,2025-05-24,163.57,cancelled
1461,380,2025-02-17,86.50,cancelled
1462,534,2025-05-21,125.20,pending
1463,77,2025-05-20,171.38,cancelled
1464,945,2025-04-11,95.79,pending
1465,241,2025-05-17,191.09,cancelled
1466,601,2025-04-07,194.28,completed
1467,349,2025-05-09,179.43,cancelled
1468,770,2025-02-16,171.51,completed
1469,943,2025-01-15,94.24,completed
1470,449,2025-05-24,21.76,pending
1471,523,2025-01-22,135.68,pending
1472,14,2025-01-09,150.61,completed
1473,825,2025-05-23,94.71,completed
1474,656,2025-03-19,91.65,completed
1475,687,2025-02-15,165.49,completed
1476,307,2025-01-26,37.46,pending
1477,777,2025-04-01,47.46,pending
1478,307,2025-05-09,108.53,completed
1479,508,2025-02-23,77.51,pending
1480,479,2025-04-09,194.48,pending
1481,952,2025-01-30,31.26,pending
1482,198,2025-03-30,51.63,completed
1483,174,2025-01-27,102.02,cancelled
1484,109,2025-06-23,29.99,cancelled
1485,79,2025-01-17,141.32,completed
1486,125,2025-05-19,15.70,pending
1487,877,2025-05-18,66.25,completed
1488,780,2025-02-04,110.45,completed
1489,383,2025-05-04,176.60,completed
1490,219,2025-02-18,21.27,completed
1491,797,2025-06-02,20.77,cancelled
1492,194,2025-01-08,10.32,completed
1493,137,2025-01-07,174.77,pending
1494,959,2025-04-29,133.79,pending
1495,477,2025-06-07,49.87,completed
1496,172,2025-03-05,123.46,pending
1497,344,2025-06-30,126.59,pending
1498,983,2025-03-14,145.11,completed
1499,141,2025-05-30,99.13,cancelled
1500,717,2025-01-02,156.38,completed
1501,782,2025-01-11,35.15,pending
1502,230,2025-04-04,68.21,pending
1503,831,2025-01-28,188.33,completed
1504,37,2025-05-01,70.15,pending
1505,1000,2025-06-20,195.41,pending
1506,645,2025-05-15,197.66,pending
1507,951,2025-02-27,169.16,cancelled
1508,145,2025-03-22,31.76,cancelled
1509,758,2025-03-01,127.00,completed
1510,384,2025-06-12,98.03,pending
1511,429,2025-01-29,187.56,pending
1512,387,2025-06-16,25.22,completed
1513,937,2025-02-08,83.22,cancelled
1514,34,2025-02-28,107.34,completed
1515,107,2025-02-24,55.52,cancelled
1516,826,2025-05-31,72.44,cancelled
1517,139,2025-06-14,22.06,completed
1518,682,2025-03-07,177.49,cancelled
1519,182,2025-02-15,24.15,pending
1520,238,2025-03-09,101.40,cancelled
1521,833,2025-01-20,107.16,completed
1522,883,2025-01-13,24.41,completed
1523,47,2025-02-26,67.31,completed
1524,667,2025-02-11,175.18,pending
1525,727,2025-05-11,128.45,completed
1526,796,2025-03-05,172.82,cancelled
1527,463,2025-02-25,62.51,completed
1528,998,2025-02-12,134.18,pending
1529,537,2025-03-02,23.33,completed
1530,303,2025-02-01,81.39,cancelled
1531,305,2025-05-24,107.45,completed
1532,230,2025-03-02,96.74,pending
1533,331,2025-03-01,39.06,cancelled
1534,359,2025-01-23,28.82,completed
1535,176,2025-04-16,102.15,pending
1536,956,2025-01-18,140.87,pending
1537,862,2025-06-17,38.89,cancelled
1538,832,2025-06-06,98.46,cancelled
1539,188,2025-03-21,152.42,completed
1540,628,2025-01-26,171.41,pending
1541,56,2025-04-11,18.09,pending
1542,166,2025-05-19,186.05,completed
1543,422,2025-01-30,150.48,cancelled
1544,919,2025-05-30,42.82,completed
1545,46,2025-06-04,184.05,completed
1546,711,2025-01-29,114.61,cancelled
1547,596,2025-02-03,43.81,completed
1548,761,2025-02-14,133.79,cancelled
1549,265,2025-05-22,125.99,completed
1550,100,2025-05-16,64.54,cancelled
1551,81,2025-01-07,125.93,completed
1552,668,2025-03-24,188.39,cancelled
1553,335,2025-03-05,64.88,pending
1554,456,2025-05-24,123.60,completed
1555,998,2025-04-07,68.28,cancelled
1556,603,2025-03-31,66.80,completed
1557,886,2025-05-21,153.79,completed
1558,494,2025-03-07,80.06,pending
1559,420,2025-06-29,133.22,cancelled
1560,94,2025-01-20,42.47,cancelled
1561,229,2025-04-10,151.50,pending
1562,79,2025-04-23,174.14,cancelled
1563,172,2025-05-06,85.01,pending
1564,559,2025-04-16,40.47,completed
1565,963,2025-02-22,82.20,completed
